날짜,종가
1991-01-21,719.35 
1991-01-18,718.85 
1991-01-17,718.65 
1991-01-16,718.40 
1991-01-15,718.55 
1991-01-14,718.40 
1991-01-11,717.95 
1991-01-10,717.65 
1991-01-09,717.40 
1991-01-08,717.45 
1991-01-07,717.65 
1991-01-04,716.90 
1991-01-03,715.95 
1991-01-02,716.65 
1990-12-31,716.65 
1990-12-28,716.50 
1990-12-27,716.70 
1990-12-26,717.50 
1990-12-25,717.20 
1990-12-24,717.20 
1990-12-21,716.45 
1990-12-20,716.70 
1990-12-19,717.55 
1990-12-18,717.50 
1990-12-17,717.45 
1990-12-14,716.90 
1990-12-13,716.70 
1990-12-12,716.00 
1990-12-11,715.30 
1990-12-10,715.65 
1990-12-07,715.00 
1990-12-06,714.15 
1990-12-05,713.95 
1990-12-04,713.55 
1990-12-03,712.65 
1990-11-30,712.05 
1990-11-29,713.35 
1990-11-28,713.05 
1990-11-27,712.70 
1990-11-26,713.25 
1990-11-23,713.25 
1990-11-22,714.40 
1990-11-21,714.70 
1990-11-20,714.40 
1990-11-19,714.40 
1990-11-16,713.95 
1990-11-15,713.90 
1990-11-14,713.55 
1990-11-13,714.10 
1990-11-12,715.35 
1990-11-09,714.80 
1990-11-08,715.70 
1990-11-07,715.40 
1990-11-06,715.25 
1990-11-05,715.80 
1990-11-02,714.50 
1990-11-01,714.05 
1990-10-31,713.30 
1990-10-30,714.40 
1990-10-29,714.10 
1990-10-26,714.45 
1990-10-25,716.10 
1990-10-24,715.80 
1990-10-23,717.00 
1990-10-22,716.50 
1990-10-19,715.90 
1990-10-18,715.60 
1990-10-17,714.95 
1990-10-16,714.90 
1990-10-15,716.05 
1990-10-12,715.35 
1990-10-11,714.65 
1990-10-10,714.15 
1990-10-09,713.65 
1990-10-08,713.65 
1990-10-05,713.70 
1990-10-04,713.40 
1990-10-03,713.40 
1990-10-02,713.40 
1990-10-01,713.40 
1990-09-28,713.40 
1990-09-27,712.90 
1990-09-26,713.15 
1990-09-25,714.05 
1990-09-24,714.15 
1990-09-21,714.35 
1990-09-20,715.60 
1990-09-19,714.90 
1990-09-18,715.45 
1990-09-17,715.75 
1990-09-14,716.60 
1990-09-13,716.30 
1990-09-12,716.05 
1990-09-11,715.15 
1990-09-10,715.45 
1990-09-07,716.10 
1990-09-06,716.25 
1990-09-05,715.10 
1990-09-04,714.35 
1990-09-03,713.70 
1990-08-31,713.55 
1990-08-30,713.90 
1990-08-29,713.90 
1990-08-28,714.55 
1990-08-27,715.50 
1990-08-24,715.20 
1990-08-23,715.75 
1990-08-22,715.85 
1990-08-21,715.70 
1990-08-20,716.30 
1990-08-16,717.90 
1990-08-15,717.65 
1990-08-14,717.65 
1990-08-13,716.45 
1990-08-10,716.45 
1990-08-09,715.65 
1990-08-08,715.00 
1990-08-07,715.30 
1990-08-06,715.30 
1990-08-03,714.35 
1990-08-02,714.00 
1990-08-01,713.15 
1990-07-31,713.90 
1990-07-30,715.20 
1990-07-27,715.15 
1990-07-26,715.35 
1990-07-25,715.80 
1990-07-24,715.55 
1990-07-23,715.75 
1990-07-20,715.55 
1990-07-19,715.35 
1990-07-18,715.55 
1990-07-17,715.55 
1990-07-16,715.55 
1990-07-13,715.95 
1990-07-12,715.85 
1990-07-11,716.45 
1990-07-10,717.20 
1990-07-09,717.55 
1990-07-06,717.20 
1990-07-05,716.30 
1990-07-04,715.80 
1990-07-03,715.55 
1990-07-02,715.85 
1990-06-29,716.05 
1990-06-28,715.95 
1990-06-27,716.35 
1990-06-26,716.75 
1990-06-25,716.35 
1990-06-22,716.85 
1990-06-21,716.25 
1990-06-20,715.95 
1990-06-19,716.30 
1990-06-18,716.55 
1990-06-15,716.15 
1990-06-14,715.80 
1990-06-13,716.05 
1990-06-12,716.25 
1990-06-11,716.15 
1990-06-08,715.10 
1990-06-07,714.75 
1990-06-06,714.00 
1990-06-05,714.00 
1990-06-04,713.90 
1990-06-01,711.60 
1990-05-31,711.25 
1990-05-30,711.75 
1990-05-29,714.80 
1990-05-25,714.60 
1990-05-24,714.30 
1990-05-23,714.80 
1990-05-22,714.50 
1990-05-21,712.80 
1990-05-18,712.00 
1990-05-17,711.70 
1990-05-16,711.30 
1990-05-15,710.90 
1990-05-14,710.50 
1990-05-11,710.40 
1990-05-10,710.30 
1990-05-09,710.70 
1990-05-08,710.10 
1990-05-07,708.60 
1990-05-04,708.30 
1990-05-03,708.60 
1990-05-01,709.20 
1990-04-30,709.80 
1990-04-27,709.40 
1990-04-26,709.00 
1990-04-25,708.40 
1990-04-24,707.90 
1990-04-23,707.90 
1990-04-20,708.50 
1990-04-19,709.80 
1990-04-18,709.90 
1990-04-17,709.70 
1990-04-16,709.30 
1990-04-13,709.20 
1990-04-12,709.00 
1990-04-11,709.80 
1990-04-10,709.70 
1990-04-09,709.40 
1990-04-06,709.00 
1990-04-05,708.40 
1990-04-04,708.40 
1990-04-03,706.60 
1990-04-02,704.90 
1990-03-30,703.70 
1990-03-29,703.10 
1990-03-28,704.10 
1990-03-27,703.80 
1990-03-26,702.20 
1990-03-23,700.90 
1990-03-22,700.50 
1990-03-21,700.10 
1990-03-20,699.70 
1990-03-19,699.00 
1990-03-16,699.90 
1990-03-15,700.90 
1990-03-14,701.30 
1990-03-13,701.40 
1990-03-12,701.10 
1990-03-09,700.80 
1990-03-08,699.60 
1990-03-07,698.30 
1990-03-06,697.40 
1990-03-05,695.90 
1990-03-02,696.70 
1990-02-28,696.70 
1990-02-27,696.00 
1990-02-26,695.10 
1990-02-23,694.30 
1990-02-22,693.50 
1990-02-21,693.10 
1990-02-20,693.10 
1990-02-16,692.80 
1990-02-15,692.30 
1990-02-14,692.40 
1990-02-13,691.60 
1990-02-12,691.70 
1990-02-09,691.80 
1990-02-08,691.00 
1990-02-07,690.50 
1990-02-06,690.70 
1990-02-05,690.80 
1990-02-02,690.10 
1990-02-01,689.50 
1990-01-31,689.00 
1990-01-30,688.30 
1990-01-29,687.70 
1990-01-25,687.80 
1990-01-24,687.90 
1990-01-23,688.40 
1990-01-22,687.90 
1990-01-19,687.20 
1990-01-18,686.50 
1990-01-17,686.60 
1990-01-16,685.70 
1990-01-12,685.60 
1990-01-11,685.20 
1990-01-10,684.70 
1990-01-09,684.00 
1990-01-08,683.60 
1990-01-05,683.70 
1990-01-04,684.20 
1990-01-03,683.50 
1989-12-29,681.40 
1989-12-28,680.60 
1989-12-27,680.80 
1989-12-26,680.10 
1989-12-22,679.30 
1989-12-21,679.40 
1989-12-20,678.50 
1989-12-19,677.80 
1989-12-18,677.90 
1989-12-15,677.00 
1989-12-14,676.10 
1989-12-13,676.20 
1989-12-12,676.40 
1989-12-11,676.50 
1989-12-08,676.00 
1989-12-07,676.10 
1989-12-06,676.20 
1989-12-05,675.90 
1989-12-04,675.60 
1989-12-01,675.30 
1989-11-30,675.30 
1989-11-29,675.50 
1989-11-28,675.20 
1989-11-27,675.30 
1989-11-24,675.80 
1989-11-22,675.00 
1989-11-21,675.10 
1989-11-20,675.00 
1989-11-17,674.90 
1989-11-16,674.80 
1989-11-15,674.90 
1989-11-14,675.00 
1989-11-13,674.80 
1989-11-10,674.70 
1989-11-09,674.60 
1989-11-08,674.70 
1989-11-07,674.80 
1989-11-06,674.60 
1989-11-03,674.70 
1989-11-02,674.60 
1989-11-01,674.40 
1989-10-31,674.20 
1989-10-30,674.30 
1989-10-27,674.20 
1989-10-26,674.00 
1989-10-25,674.10 
1989-10-24,674.20 
1989-10-23,674.10 
1989-10-20,673.90 
1989-10-19,674.00 
1989-10-18,674.10 
1989-10-17,673.80 
1989-10-16,673.90 
1989-10-13,674.00 
1989-10-12,674.10 
1989-10-11,673.80 
1989-10-10,673.50 
1989-10-06,673.20 
1989-10-05,673.00 
1989-10-04,672.90 
1989-09-29,672.70 
1989-09-28,672.50 
1989-09-27,672.60 
1989-09-26,672.50 
1989-09-25,672.60 
1989-09-22,672.57 
1989-09-21,672.68 
1989-09-20,672.78 
1989-09-19,672.90 
1989-09-18,673.00 
1989-09-14,673.00 
1989-09-12,673.10 
1989-09-11,673.00 
1989-09-08,672.90 
1989-09-07,672.70 
1989-09-06,672.80 
1989-09-05,672.60 
1989-09-01,672.20 
1989-08-31,671.90 
1989-08-30,671.80 
1989-08-29,671.90 
1989-08-28,671.80 
1989-08-25,671.70 
1989-08-24,671.50 
1989-08-23,671.40 
1989-08-22,671.50 
1989-08-21,671.40 
1989-08-18,673.00 
1989-08-17,671.20 
1989-08-16,671.30 
1989-08-14,671.00 
1989-08-11,670.70 
1989-08-10,670.80 
1989-08-09,670.70 
1989-08-08,670.80 
1989-08-07,670.50 
1989-08-04,670.15 
1989-08-03,670.00 
1989-08-02,669.90 
1989-08-01,670.00 
1989-07-31,670.10 
1989-07-28,670.00 
1989-07-27,670.10 
1989-07-26,667.20 
1989-07-25,670.30 
1989-07-24,670.10 
1989-07-21,670.20 
1989-07-20,670.30 
1989-07-19,670.40 
1989-07-18,670.30 
1989-07-17,670.00 
1989-07-14,669.70 
1989-07-13,669.80 
1989-07-12,669.90 
1989-07-11,669.60 
1989-07-10,669.70 
1989-07-07,669.60 
1989-07-06,669.70 
1989-07-05,669.80 
1989-07-03,669.90 
1989-06-30,669.90 
1989-06-29,669.80 
1989-06-28,669.50 
1989-06-27,669.40 
1989-06-26,669.10 
1989-06-23,669.20 
1989-06-22,669.30 
1989-06-21,669.40 
1989-06-20,669.50 
1989-06-19,669.60 
1989-06-16,669.70 
1989-06-15,669.80 
1989-06-14,669.50 
1989-06-13,669.60 
1989-06-12,669.30 
1989-06-09,669.20 
1989-06-08,669.20 
1989-06-07,669.30 
1989-06-05,669.20 
1989-06-02,669.30 
1989-06-01,669.30 
1989-05-31,669.40 
1989-05-30,669.30 
1989-05-26,669.40 
1989-05-25,669.50 
1989-05-24,669.50 
1989-05-23,669.50 
1989-05-22,669.40 
1989-05-19,669.40 
1989-05-18,669.30 
1989-05-17,669.20 
1989-05-16,669.30 
1989-05-15,669.20 
1989-05-11,669.10 
1989-05-10,669.10 
1989-05-09,669.10 
1989-05-08,669.10 
1989-05-05,669.10 
1989-05-04,669.10 
1989-05-03,669.10 
1989-05-02,669.10 
1989-05-01,669.00 
1989-04-28,668.90 
1989-04-27,668.90 
1989-04-26,668.80 
1989-04-25,668.70 
1989-04-24,668.60 
1989-04-21,668.90 
1989-04-20,669.40 
1989-04-19,669.30 
1989-04-18,669.60 
1989-04-17,670.10 
1989-04-14,670.00 
1989-04-13,670.30 
1989-04-12,670.20 
1989-04-11,670.20 
1989-04-10,670.10 
1989-04-07,670.40 
1989-04-06,671.30 
1989-04-04,672.50 
1989-04-03,673.70 
1989-03-31,674.60 
1989-03-30,675.80 
1989-03-29,675.70 
1989-03-28,675.60 
1989-03-27,675.50 
1989-03-24,675.40 
1989-03-23,675.95 
1989-03-22,676.00 
1989-03-21,676.10 
1989-03-20,676.00 
1989-03-17,675.90 
1989-03-16,675.80 
1989-03-15,675.70 
1989-03-14,675.80 
1989-03-13,675.70 
1989-03-09,675.60 
1989-03-08,675.40 
1989-03-07,675.40 
1989-03-06,675.30 
1989-03-03,676.00 
1989-03-02,675.90 
1989-03-01,675.80 
1989-02-28,675.80 
1989-02-27,676.50 
1989-02-24,677.30 
1989-02-23,677.30 
1989-02-22,678.30 
1989-02-21,678.20 
1989-02-17,679.00 
1989-02-16,678.90 
1989-02-15,679.80 
1989-02-14,680.70 
1989-02-13,680.60 
1989-02-10,681.50 
1989-02-09,682.40 
1989-02-08,683.10 
1989-02-07,683.00 
1989-02-06,683.00 
1989-02-03,682.90 
1989-02-02,683.60 
1989-02-01,683.50 
1989-01-31,683.40 
1989-01-30,683.30 
1989-01-27,683.20 
1989-01-26,683.10 
1989-01-25,683.00 
1989-01-24,683.90 
1989-01-23,684.60 
1989-01-20,685.50 
1989-01-19,685.40 
1989-01-18,685.30 
1989-01-17,686.00 
1989-01-13,685.80 
1989-01-12,686.50 
1989-01-11,686.80 
1989-01-10,686.80 
1989-01-09,686.70 
1989-01-06,686.60 
1989-01-05,686.50 
1989-01-04,686.40 
1989-01-03,686.90 
1988-12-30,687.40 
1988-12-29,687.70 
1988-12-28,687.60 
1988-12-27,687.50 
1988-12-23,687.40 
1988-12-22,687.30 
1988-12-21,687.80 
1988-12-20,687.70 
1988-12-19,687.60 
1988-12-16,687.50 
1988-12-15,687.40 
1988-12-14,687.70 
1988-12-13,687.60 
1988-12-12,687.50 
1988-12-09,687.80 
1988-12-08,688.30 
1988-12-07,688.20 
1988-12-06,688.10 
1988-12-05,688.70 
1988-12-02,689.20 
1988-12-01,689.80 
1988-11-30,690.30 
1988-11-29,690.90 
1988-11-28,690.80 
1988-11-25,690.70 
1988-11-23,692.10 
1988-11-22,692.90 
1988-11-21,693.70 
1988-11-18,693.60 
1988-11-17,694.40 
1988-11-16,695.20 
1988-11-15,696.00 
1988-11-14,695.90 
1988-11-10,698.20 
1988-11-09,699.70 
1988-11-08,699.60 
1988-11-07,700.50 
1988-11-04,700.40 
1988-11-03,701.30 
1988-11-02,702.80 
1988-11-01,702.70 
1988-10-31,704.30 
1988-10-28,704.20 
1988-10-27,705.70 
1988-10-26,707.20 
1988-10-25,707.10 
1988-10-24,707.00 
1988-10-21,708.50 
1988-10-20,710.00 
1988-10-19,710.90 
1988-10-18,710.80 
1988-10-17,711.70 
1988-10-14,713.20 
1988-10-13,714.70 
1988-10-12,716.20 
1988-10-11,717.70 
1988-10-07,720.10 
1988-10-06,721.00 
1988-10-05,720.90 
1988-10-04,721.40 
1988-10-03,721.90 
1988-09-30,721.90 
1988-09-29,721.80 
1988-09-28,722.30 
1988-09-27,722.60 
1988-09-26,722.50 
1988-09-23,722.60 
1988-09-22,722.70 
1988-09-21,722.60 
1988-09-20,722.50 
1988-09-19,722.90 
1988-09-16,722.90 
1988-09-15,722.80 
1988-09-14,722.70 
1988-09-13,723.00 
1988-09-12,722.90 
1988-09-09,723.30 
1988-09-08,723.20 
1988-09-07,723.70 
1988-09-06,724.20 
1988-09-02,725.00 
1988-09-01,725.00 
1988-08-31,724.90 
1988-08-30,724.80 
1988-08-29,724.70 
1988-08-26,724.60 
1988-08-25,725.10 
1988-08-24,725.50 
1988-08-23,725.40 
1988-08-22,725.30 
1988-08-19,725.60 
1988-08-18,725.90 
1988-08-17,725.80 
1988-08-16,725.70 
1988-08-15,725.60 
1988-08-12,726.10 
1988-08-11,726.60 
1988-08-10,726.50 
1988-08-09,726.40 
1988-08-08,726.30 
1988-08-05,726.20 
1988-08-04,726.10 
1988-08-03,726.00 
1988-08-02,726.30 
1988-08-01,726.70 
1988-07-29,726.60 
1988-07-28,727.00 
1988-07-27,726.90 
1988-07-26,726.80 
1988-07-25,726.70 
1988-07-22,727.20 
1988-07-21,727.70 
1988-07-20,728.30 
1988-07-19,729.10 
1988-07-18,729.00 
1988-07-15,728.90 
1988-07-14,728.80 
1988-07-13,728.70 
1988-07-12,729.40 
1988-07-11,729.30 
1988-07-08,729.20 
1988-07-07,730.00 
1988-07-06,730.80 
1988-07-05,731.60 
1988-07-01,731.40 
1988-06-30,731.60 
1988-06-29,731.50 
1988-06-28,732.20 
1988-06-27,732.10 
1988-06-24,732.00 
1988-06-23,731.90 
1988-06-22,731.90 
1988-06-21,731.70 
1988-06-20,731.60 
1988-06-17,731.50 
1988-06-16,732.20 
1988-06-15,732.10 
1988-06-14,732.00 
1988-06-13,731.90 
1988-06-10,731.90 
1988-06-09,732.60 
1988-06-08,733.20 
1988-06-07,734.70 
1988-06-06,735.60 
1988-06-03,736.50 
1988-06-02,736.40 
1988-06-01,736.30 
1988-05-31,736.20 
1988-05-27,736.10 
1988-05-26,736.00 
1988-05-25,735.90 
1988-05-24,736.90 
1988-05-23,737.80 
1988-05-20,737.70 
1988-05-19,738.60 
1988-05-18,738.50 
1988-05-17,738.40 
1988-05-16,738.30 
1988-05-13,739.20 
1988-05-12,739.10 
1988-05-11,740.00 
1988-05-10,740.90 
1988-05-09,741.80 
1988-05-06,742.70 
1988-05-05,743.60 
1988-05-04,743.60 
1988-05-03,743.50 
1988-05-02,743.40 
1988-04-29,743.30 
1988-04-28,744.00 
1988-04-27,743.90 
1988-04-26,743.80 
1988-04-25,743.80 
1988-04-22,743.70 
1988-04-21,743.60 
1988-04-20,744.30 
1988-04-19,744.20 
1988-04-18,744.10 
1988-04-15,745.80 
1988-04-14,746.50 
1988-04-13,746.40 
1988-04-12,746.30 
1988-04-11,746.20 
1988-04-08,746.90 
1988-04-07,746.80 
1988-04-06,746.70 
1988-04-05,746.60 
1988-04-04,746.60 
1988-04-01,748.10 
1988-03-31,749.60 
1988-03-30,749.50 
1988-03-29,749.40 
1988-03-28,750.90 
1988-03-25,751.80 
1988-03-24,753.30 
1988-03-23,754.20 
1988-03-22,754.20 
1988-03-21,755.70 
1988-03-18,756.60 
1988-03-17,756.50 
1988-03-16,757.40 
1988-03-15,757.30 
1988-03-14,758.20 
1988-03-11,759.80 
1988-03-10,760.70 
1988-03-09,760.70 
1988-03-08,762.20 
1988-03-07,763.70 
1988-03-04,764.60 
1988-03-03,764.50 
1988-03-02,764.40 
1988-03-01,764.30 
1988-02-29,764.30 
1988-02-26,766.20 
1988-02-25,767.90 
1988-02-24,767.90 
1988-02-23,769.80 
1988-02-22,771.70 
1988-02-19,773.40 
1988-02-18,775.10 
1988-02-17,775.10 
1988-02-16,776.80 
1988-02-12,778.40 
1988-02-11,780.10 
1988-02-10,781.90 
1988-02-09,783.60 
1988-02-08,783.50 
1988-02-05,783.40 
1988-02-04,783.30 
1988-02-03,784.10 
1988-02-02,785.30 
1988-02-01,785.20 
1988-01-29,785.10 
1988-01-28,786.30 
1988-01-27,787.50 
1988-01-26,788.30 
1988-01-25,788.20 
1988-01-22,788.10 
1988-01-21,788.90 
1988-01-20,790.10 
1988-01-19,791.30 
1988-01-15,791.10 
1988-01-14,791.90 
1988-01-13,793.10 
1988-01-12,793.90 
1988-01-11,794.70 
1988-01-08,795.50 
1988-01-07,795.40 
1988-01-06,795.30 
1988-01-05,795.20 
1988-01-04,795.10 
1987-12-31,795.90 
1987-12-30,795.80 
1987-12-29,796.30 
1987-12-28,797.10 
1987-12-24,797.90 
1987-12-23,797.80 
1987-12-22,798.10 
1987-12-21,798.40 
1987-12-18,798.30 
1987-12-17,798.60 
1987-12-16,798.70 
1987-12-15,798.70 
1987-12-14,798.50 
1987-12-11,798.70 
1987-12-10,798.80 
1987-12-09,799.10 
1987-12-08,799.40 
1987-12-07,799.30 
1987-12-04,799.20 
1987-12-03,799.50 
1987-12-02,799.80 
1987-12-01,799.70 
1987-11-30,800.00 
1987-11-27,800.30 
1987-11-25,800.90 
1987-11-24,800.80 
1987-11-23,801.10 
1987-11-20,801.20 
1987-11-19,801.50 
1987-11-18,802.00 
1987-11-17,802.50 
1987-11-16,802.40 
1987-11-13,802.30 
1987-11-12,802.20 
1987-11-10,802.60 
1987-11-09,803.10 
1987-11-06,803.20 
1987-11-05,804.10 
1987-11-04,804.20 
1987-11-03,804.30 
1987-11-02,805.10 
1987-10-30,805.10 
1987-10-29,805.90 
1987-10-28,806.70 
1987-10-27,807.50 
1987-10-26,807.50 
1987-10-23,808.30 
1987-10-22,808.20 
1987-10-21,808.10 
1987-10-20,808.00 
1987-10-19,808.60 
1987-10-16,808.50 
1987-10-15,809.00 
1987-10-14,809.30 
1987-10-13,809.20 
1987-10-09,809.80 
1987-10-08,809.80 
1987-10-07,809.80 
1987-10-06,809.80 
1987-10-05,809.70 
1987-10-02,809.60 
1987-10-01,809.50 
1987-09-30,809.50 
1987-09-29,809.40 
1987-09-28,809.30 
1987-09-25,809.60 
1987-09-24,809.90 
1987-09-23,809.80 
1987-09-22,809.70 
1987-09-21,809.60 
1987-09-18,809.90 
1987-09-17,809.80 
1987-09-16,810.10 
1987-09-15,810.40 
1987-09-14,810.30 
1987-09-11,810.20 
1987-09-10,810.10 
1987-09-09,810.00 
1987-09-08,810.30 
1987-09-04,810.50 
1987-09-03,810.80 
1987-09-02,811.10 
1987-09-01,811.30 
1987-08-31,811.40 
1987-08-28,811.30 
1987-08-27,811.50 
1987-08-26,811.40 
1987-08-25,811.20 
1987-08-24,811.30 
1987-08-21,811.50 
1987-08-20,811.60 
1987-08-19,811.80 
1987-08-18,812.20 
1987-08-17,812.20 
1987-08-14,812.30 
1987-08-13,812.40 
1987-08-12,812.50 
1987-08-11,812.40 
1987-08-10,812.30 
1987-08-07,812.20 
1987-08-06,812.00 
1987-08-05,812.20 
1987-08-04,812.00 
1987-08-03,811.70 
1987-07-31,811.70 
1987-07-30,811.80 
1987-07-29,811.70 
1987-07-28,811.60 
1987-07-27,811.50 
1987-07-24,811.70 
1987-07-23,811.90 
1987-07-22,811.80 
1987-07-21,811.90 
1987-07-20,811.70 
1987-07-17,811.50 
1987-07-16,811.50 
1987-07-15,811.70 
1987-07-14,811.70 
1987-07-13,811.60 
1987-07-10,811.40 
1987-07-09,812.30 
1987-07-08,812.20 
1987-07-07,812.10 
1987-07-06,812.00 
1987-07-03,811.90 
1987-07-02,811.80 
1987-07-01,812.70 
1987-06-30,812.60 
1987-06-29,812.50 
1987-06-26,814.00 
1987-06-25,813.90 
1987-06-24,815.40 
1987-06-23,815.30 
1987-06-22,815.20 
1987-06-19,815.10 
1987-06-18,816.30 
1987-06-17,816.20 
1987-06-16,817.40 
1987-06-15,817.30 
1987-06-12,817.20 
1987-06-11,817.10 
1987-06-10,818.30 
1987-06-09,820.50 
1987-06-08,822.70 
1987-06-05,824.90 
1987-06-04,824.80 
1987-06-03,824.70 
1987-06-02,826.60 
1987-06-01,826.50 
1987-05-29,826.40 
1987-05-28,828.20 
1987-05-27,828.10 
1987-05-26,828.00 
1987-05-22,827.90 
1987-05-21,827.80 
1987-05-20,829.60 
1987-05-19,829.60 
1987-05-18,831.40 
1987-05-15,833.20 
1987-05-14,835.00 
1987-05-13,834.90 
1987-05-12,836.00 
1987-05-11,835.90 
1987-05-08,835.80 
1987-05-07,835.70 
1987-05-06,835.60 
1987-05-05,836.80 
1987-05-04,836.80 
1987-05-01,838.00 
1987-04-30,837.90 
1987-04-29,839.00 
1987-04-28,838.90 
1987-04-27,840.10 
1987-04-24,841.30 
1987-04-23,842.50 
1987-04-22,842.40 
1987-04-21,842.40 
1987-04-20,843.60 
1987-04-17,843.60 
1987-04-16,843.50 
1987-04-15,843.40 
1987-04-14,844.60 
1987-04-13,845.80 
1987-04-10,847.00 
1987-04-09,848.20 
1987-04-08,848.10 
1987-04-07,849.40 
1987-04-06,849.30 
1987-04-03,850.20 
1987-04-02,850.90 
1987-04-01,850.80 
1987-03-31,850.80 
1987-03-30,851.70 
1987-03-27,852.60 
1987-03-26,852.50 
1987-03-25,852.40 
1987-03-24,853.30 
1987-03-23,854.20 
1987-03-20,854.90 
1987-03-19,855.80 
1987-03-18,855.70 
1987-03-17,856.60 
1987-03-16,857.50 
1987-03-13,858.10 
1987-03-12,858.30 
1987-03-11,858.70 
1987-03-10,858.50 
1987-03-09,858.50 
1987-03-06,859.00 
1987-03-05,858.90 
1987-03-04,858.90 
1987-03-03,858.80 
1987-03-02,858.70 
1987-02-27,858.60 
1987-02-26,859.00 
1987-02-25,859.70 
1987-02-24,859.60 
1987-02-23,859.80 
1987-02-20,860.40 
1987-02-19,860.10 
1987-02-18,859.80 
1987-02-17,860.10 
1987-02-13,860.50 
1987-02-12,860.30 
1987-02-11,860.10 
1987-02-10,860.70 
1987-02-09,861.30 
1987-02-06,860.90 
1987-02-05,860.50 
1987-02-04,860.20 
1987-02-03,860.80 
1987-02-02,861.80 
1987-01-30,860.60 
1987-01-29,861.10 
1987-01-28,861.70 
1987-01-27,861.70 
1987-01-26,861.80 
1987-01-23,861.80 
1987-01-22,862.20 
1987-01-21,861.80 
1987-01-20,861.40 
1987-01-16,861.70 
1987-01-15,862.50 
1987-01-14,862.90 
1987-01-13,863.50 
1987-01-12,864.10 
1987-01-09,864.40 
1987-01-08,864.50 
1987-01-07,864.70 
1987-01-06,865.00 
1987-01-05,864.70 
1987-01-02,865.20 
1986-12-31,865.20 
1986-12-30,865.20 
1986-12-29,865.30 
1986-12-26,865.40 
1986-12-24,865.50 
1986-12-23,865.60 
1986-12-22,867.00 
1986-12-19,868.40 
1986-12-18,869.80 
1986-12-17,871.30 
1986-12-16,870.80 
1986-12-15,871.10 
1986-12-12,870.50 
1986-12-11,871.00 
1986-12-10,870.40 
1986-12-09,870.20 
1986-12-08,869.70 
1986-12-05,869.20 
1986-12-04,868.70 
1986-12-03,868.40 
1986-12-02,867.90 
1986-12-01,868.90 
1986-11-28,870.30 
1986-11-26,871.50 
1986-11-25,872.90 
1986-11-24,872.80 
1986-11-21,872.30 
1986-11-20,872.10 
1986-11-19,872.50 
1986-11-18,872.00 
1986-11-17,871.50 
1986-11-14,871.60 
1986-11-13,871.50 
1986-11-12,872.90 
1986-11-10,875.50 
1986-11-07,876.00 
1986-11-06,876.60 
1986-11-05,876.70 
1986-11-04,877.60 
1986-11-03,877.50 
1986-10-31,877.20 
1986-10-30,877.10 
1986-10-29,877.10 
1986-10-28,878.50 
1986-10-27,878.60 
1986-10-24,878.30 
1986-10-23,878.00 
1986-10-22,878.00 
1986-10-21,877.80 
1986-10-20,877.70 
1986-10-17,878.60 
1986-10-16,878.10 
1986-10-15,878.00 
1986-10-14,878.30 
1986-10-10,879.60 
1986-10-09,879.70 
1986-10-08,879.70 
1986-10-07,879.50 
1986-10-06,880.90 
1986-10-03,881.10 
1986-10-02,881.00 
1986-10-01,881.00 
1986-09-30,881.00 
1986-09-29,882.40 
1986-09-26,882.60 
1986-09-25,882.50 
1986-09-24,883.20 
1986-09-23,882.70 
1986-09-22,882.20 
1986-09-19,883.10 
1986-09-18,883.10 
1986-09-17,882.60 
1986-09-16,882.60 
1986-09-15,883.50 
1986-09-12,883.70 
1986-09-11,883.20 
1986-09-10,884.10 
1986-09-09,884.30 
1986-09-08,883.80 
1986-09-05,883.50 
1986-09-04,883.50 
1986-09-03,883.30 
1986-09-02,883.30 
1986-08-29,885.10 
1986-08-28,885.00 
1986-08-27,884.50 
1986-08-26,884.50 
1986-08-25,884.20 
1986-08-22,884.80 
1986-08-21,884.70 
1986-08-20,885.60 
1986-08-19,886.30 
1986-08-18,886.20 
1986-08-15,886.80 
1986-08-14,886.80 
1986-08-13,887.60 
1986-08-12,887.20 
1986-08-11,887.80 
1986-08-08,887.40 
1986-08-07,888.00 
1986-08-06,888.60 
1986-08-05,888.20 
1986-08-04,887.80 
1986-08-01,888.40 
1986-07-31,889.00 
1986-07-30,889.40 
1986-07-29,889.00 
1986-07-28,889.60 
1986-07-25,889.10 
1986-07-24,888.60 
1986-07-23,888.10 
1986-07-22,888.00 
1986-07-21,888.50 
1986-07-18,888.60 
1986-07-17,889.10 
1986-07-16,889.10 
1986-07-15,889.60 
1986-07-14,889.70 
1986-07-11,889.20 
1986-07-10,889.00 
1986-07-09,886.90 
1986-07-08,887.40 
1986-07-07,886.90 
1986-07-03,887.90 
1986-07-02,887.90 
1986-07-01,888.40 
1986-06-30,888.90 
1986-06-27,889.40 
1986-06-26,889.50 
1986-06-25,890.00 
1986-06-24,890.50 
1986-06-23,890.90 
1986-06-20,890.40 
1986-06-19,890.10 
1986-06-18,890.60 
1986-06-17,890.10 
1986-06-16,890.60 
1986-06-13,890.10 
1986-06-12,890.60 
1986-06-11,891.10 
1986-06-10,891.60 
1986-06-09,891.10 
1986-06-06,891.60 
1986-06-05,891.60 
1986-06-04,892.10 
1986-06-03,892.60 
1986-06-02,892.10 
1986-05-30,891.60 
1986-05-29,891.10 
1986-05-28,891.50 
1986-05-27,891.40 
1986-05-23,889.90 
1986-05-22,889.40 
1986-05-21,889.40 
1986-05-20,888.40 
